ticket_id,created_date,resolved_date,first_response_date,category,priority,status,department_id,agent_id,reopened_flag,resolution_notes
191,2024-11-05 10:59:56,2024-11-05 22:09:18,2024-11-05 20:09:12,Software,Medium,Closed,2,6,0,Doloribus mollitia blanditiis ratione corrupti autem illo.
192,2024-04-07 08:30:04,,2024-04-07 08:53:38,Hardware,High,Open,5,7,0,
193,2025-05-04 09:24:05,,2025-05-04 10:54:09,Access,High,Open,2,5,0,
194,2025-11-24 10:33:36,2025-11-28 03:14:19,2025-11-24 12:55:53,Hardware,Medium,Resolved,4,5,0,Eius saepe commodi dolores at nesciunt quod.
195,2024-05-06 14:24:22,2024-05-08 09:36:37,2024-05-06 19:03:09,Other,Medium,Closed,1,3,1,Architecto aliquid recusandae nulla optio vero explicabo.
196,2025-11-05 17:13:33,2025-11-05 20:31:12,2025-11-05 17:36:22,Network,High,Resolved,4,8,0,In odit veritatis reprehenderit doloribus temporibus.
197,2025-01-04 18:08:24,2025-01-05 08:52:50,2025-01-04 23:03:11,Network,Medium,Resolved,5,3,0,Est illo accusantium voluptas exercitationem accusantium ad optio.
198,2025-06-02 12:45:32,2025-06-02 19:18:14,2025-06-02 14:02:48,Access,Medium,Resolved,4,18,0,Qui a itaque quis.
199,2025-07-03 12:37:40,2025-07-05 20:35:21,2025-07-03 15:44:11,Access,Medium,Resolved,5,14,0,Nisi ut ullam possimus.
200,2025-09-15 09:42:47,2025-09-15 13:59:20,2025-09-15 15:32:04,Network,High,Resolved,1,1,0,Maiores omnis officia.
201,2024-05-09 16:55:17,2024-05-09 18:14:43,2024-05-09 17:13:24,Access,High,Closed,8,14,0,Voluptas dolor expedita maiores alias non.
202,2025-01-03 09:54:36,2025-01-04 08:04:35,2025-01-03 13:57:59,Hardware,Low,Resolved,8,4,0,Corporis laboriosam optio aspernatur exercitationem.
203,2025-01-27 18:11:59,2025-01-31 14:20:34,2025-01-27 21:39:49,Hardware,Low,Closed,6,8,0,Error officia quo tenetur temporibus dicta repudiandae.
204,2025-05-29 15:03:11,2025-06-01 00:35:26,2025-05-29 17:55:42,Software,Medium,Resolved,1,15,0,Optio deleniti voluptates distinctio.
205,2024-10-25 14:19:47,2024-10-27 11:56:11,2024-10-25 16:28:43,Network,Medium,Closed,5,7,1,Labore sint sunt blanditiis magnam tempora.
206,2025-07-08 12:53:44,2025-07-08 23:45:40,2025-07-08 17:05:10,Access,Low,Resolved,1,10,0,Repellendus earum odit earum.
207,2025-12-29 12:02:58,2026-01-08 21:48:34,2025-12-29 13:23:34,Software,Low,Resolved,4,15,0,In modi nobis a aut impedit accusamus.
208,2025-08-04 09:42:08,2025-08-04 18:51:27,2025-08-04 10:20:14,Software,High,Resolved,2,11,0,Cupiditate tenetur aliquam rem.
209,2024-06-08 10:28:29,2024-06-09 23:21:39,2024-06-08 11:05:55,Software,High,Resolved,3,15,0,Quos illo ea reiciendis assumenda asperiores tenetur ullam.
210,2025-12-14 14:13:53,2025-12-14 15:14:33,2025-12-14 15:30:53,Access,High,Resolved,6,13,0,Recusandae voluptates consequuntur nihil asperiores.
211,2025-04-08 14:35:15,2025-04-08 17:55:07,2025-04-08 16:21:34,Hardware,High,Resolved,6,1,0,Blanditiis soluta nesciunt dicta distinctio.
212,2025-10-22 09:37:16,,2025-10-22 10:01:37,Other,Critical,In Progress,8,7,0,
213,2024-12-05 10:29:03,2024-12-05 18:29:37,2024-12-05 12:14:58,Hardware,Medium,Resolved,7,1,0,Dolores harum dicta perferendis.
214,2024-06-01 08:39:39,2024-06-01 17:59:32,2024-06-01 12:18:58,Software,High,Resolved,4,2,0,Accusamus saepe expedita perferendis.
215,2025-07-10 16:24:50,2025-07-10 23:16:54,2025-07-10 18:03:24,Access,Medium,Resolved,6,19,0,Debitis ad ab architecto.
216,2024-10-14 09:30:33,,2024-10-14 10:45:43,Software,Medium,Open,2,1,0,
217,2024-02-27 16:14:36,,2024-02-27 20:50:07,Access,Low,Open,3,6,0,
218,2025-08-28 08:44:22,2025-09-03 00:20:05,2025-08-28 10:39:46,Other,Medium,Resolved,4,3,1,Sit quod atque.
219,2025-05-04 08:58:39,2025-05-05 01:30:14,2025-05-04 11:44:19,Software,High,Closed,6,11,0,Quaerat porro at ex sunt vel impedit.
220,2025-01-08 18:23:45,2025-01-08 22:49:55,2025-01-08 19:17:41,Software,High,Resolved,2,1,0,At molestias sunt.
221,2025-07-29 15:59:39,2025-07-30 16:57:41,2025-07-29 16:39:55,Access,High,Resolved,5,3,0,Labore hic magnam minima impedit.
222,2026-02-28 19:02:11,2026-02-27 03:00:00,2026-03-01 11:22:42,Network,Low,Resolved,8,7,0,Placeat saepe dignissimos modi.
223,2024-03-31 16:42:40,2024-04-02 21:14:07,2024-03-31 23:03:42,Access,Medium,Resolved,1,7,0,Sunt deleniti suscipit soluta.
224,2024-06-19 17:31:56,2024-06-23 06:36:43,2024-06-19 20:07:52,Software,Medium,Resolved,1,19,0,Optio est iste minus iste rem libero.
225,2024-11-22 11:06:04,,2024-11-22 18:12:24,Software,Low,In Progress,1,1,0,
226,2025-03-17 18:10:38,2025-03-17 20:59:58,2025-03-17 19:51:29,Hardware,High,Resolved,1,7,0,Laborum cum accusantium animi quisquam laudantium adipisci.
227,2025-02-06 14:53:31,2025-02-07 13:13:26,2025-02-06 15:36:08,Software,Medium,Resolved,2,20,0,Minus minima nemo nostrum debitis.
228,2024-04-28 12:25:30,2024-04-30 20:45:31,2024-04-28 14:02:44,Software,Medium,Resolved,1,6,0,Perspiciatis voluptas at doloribus dolores accusamus voluptates incidunt.
229,2024-10-02 14:09:48,2024-10-02 20:31:42,2024-10-02 15:18:24,Access,High,Resolved,5,14,0,Dignissimos soluta quae cumque laudantium animi labore.
230,2025-07-02 15:59:30,,2025-07-02 17:37:56,Network,High,Open,2,2,0,
231,2025-09-27 10:48:28,2025-10-07 21:07:13,2025-09-27 20:47:56,Hardware,Low,Resolved,8,5,0,Distinctio nihil explicabo nisi molestias iure numquam.
232,2025-09-01 11:58:46,,2025-09-01 13:00:39,Other,Critical,In Progress,3,11,1,
233,2025-12-18 14:33:50,2025-12-19 03:53:26,2025-12-18 16:45:52,Software,Medium,Resolved,1,4,0,Numquam qui eaque facere dolore atque dignissimos ad.
234,2025-02-24 11:41:31,2025-02-24 20:29:54,2025-02-24 17:16:20,Software,High,Resolved,4,13,0,Occaecati nisi ipsa iusto.
235,2025-01-16 08:52:50,2025-01-16 16:46:36,2025-01-16 12:23:53,Software,Medium,Resolved,5,1,0,Quidem dolorem ab optio eos perferendis esse natus.
236,2025-10-23 09:28:13,2025-10-24 10:56:51,2025-10-23 13:34:04,Other,Medium,Resolved,4,12,0,Architecto minima omnis ullam deserunt cum neque.
237,2025-06-20 17:01:11,2025-06-22 04:37:47,2025-06-21 07:17:50,Hardware,Low,Resolved,7,3,0,Excepturi eaque neque recusandae inventore.
238,2024-05-06 15:15:23,,2024-05-06 16:10:46,Software,Medium,In Progress,8,18,0,
239,2025-12-06 09:01:24,2025-12-06 17:27:01,2025-12-06 14:09:38,Hardware,Low,Resolved,6,1,0,Natus est nulla cupiditate maxime.
240,2026-02-24 15:30:58,2026-02-24 19:11:52,2026-02-24 16:12:17,Hardware,High,Reopened,7,7,1,Animi quaerat tempora nulla adipisci fugit ut.
241,2025-01-20 17:29:16,,2025-01-20 20:00:26,Software,Medium,Open,5,1,0,
242,2025-10-24 14:18:19,2025-10-24 22:48:02,2025-10-24 15:32:27,Access,Medium,Closed,3,11,0,Molestiae amet recusandae quam quis.
243,2026-02-22 11:03:51,2026-02-23 19:52:49,2026-02-22 16:03:31,Access,Low,Reopened,4,5,1,Illum distinctio quidem harum veritatis.
244,2025-02-01 15:37:45,2025-02-02 11:10:41,2025-02-01 18:10:44,Access,Medium,Resolved,6,16,0,Dolor odit culpa non magnam in dignissimos.
245,2024-07-04 12:30:08,2024-07-04 23:28:47,2024-07-04 13:36:48,Access,Medium,Resolved,4,11,0,Consequuntur provident repellendus culpa rem hic consequatur sunt.
246,2025-01-15 12:18:29,2025-01-17 03:56:03,2025-01-15 14:21:11,Software,Low,Resolved,5,3,0,Sit ex tenetur facere inventore.
247,2024-06-03 10:12:21,2024-06-04 08:43:59,2024-06-03 11:10:58,Software,Medium,Resolved,8,11,0,Sed id assumenda quos dolor.
248,2024-02-29 08:17:13,2024-02-29 12:19:59,2024-02-29 09:10:51,Access,High,Resolved,6,3,1,Error officia accusamus laudantium.
249,2025-06-30 11:23:00,2025-07-01 02:28:26,2025-06-30 13:46:32,Access,Low,Resolved,4,1,0,Consequatur id ullam distinctio.
250,2025-08-25 12:04:52,2025-08-28 02:26:44,2025-08-25 18:33:50,Hardware,Low,Reopened,4,17,1,Rerum recusandae accusamus veniam.
251,2025-01-02 16:10:58,2025-01-03 01:27:44,2025-01-02 20:18:01,Software,High,Resolved,6,7,0,Maiores dolorum rerum ducimus.
252,2025-10-17 11:34:39,2025-10-22 20:51:32,2025-10-17 22:08:15,Hardware,Low,Resolved,5,1,0,Sequi minus incidunt minima sunt at.
253,2024-07-29 15:40:00,,2024-07-29 17:24:24,Software,Medium,In Progress,5,20,0,
254,2025-09-24 10:07:50,2025-09-25 07:27:59,2025-09-24 10:54:11,Hardware,High,Resolved,1,17,0,Tempore quidem debitis corrupti.
255,2025-12-05 18:21:15,2025-12-05 22:49:13,2025-12-05 23:26:19,Hardware,Medium,Resolved,8,16,0,Cumque necessitatibus quo.
256,2024-08-24 13:18:16,2024-08-26 08:02:18,2024-08-24 14:35:14,Software,High,Resolved,1,3,0,Iure quis non facilis quo debitis.
257,2024-01-10 17:42:41,2024-01-11 05:25:29,2024-01-10 19:12:29,Hardware,Medium,Resolved,4,3,0,Harum aliquam laudantium doloribus.
258,2025-12-07 17:51:26,2025-12-08 18:21:01,2025-12-08 00:03:39,Network,Low,Resolved,1,2,0,Ducimus quidem asperiores sapiente perspiciatis delectus.
259,2025-03-24 10:24:49,,2025-03-24 12:22:32,Hardware,Medium,In Progress,7,5,0,
260,2024-03-05 12:20:00,,2024-03-05 15:47:30,Access,Medium,Open,6,19,0,
261,2025-12-05 15:06:27,,2025-12-05 20:26:52,Network,High,In Progress,3,13,0,
262,2024-01-12 15:10:32,2024-01-14 08:03:57,2024-01-12 18:05:35,Access,Low,Resolved,8,3,0,Perferendis pariatur excepturi voluptas voluptatem id facere.
263,2024-08-28 09:28:51,2024-08-29 01:29:59,2024-08-28 09:42:33,Network,High,Resolved,4,16,0,Recusandae temporibus odio reprehenderit.
264,2025-09-10 19:40:19,2025-09-11 09:29:56,2025-09-10 20:14:44,Access,Medium,Resolved,5,11,0,Repudiandae deserunt molestiae architecto ullam unde.
265,2025-04-29 15:23:45,2025-04-29 23:45:25,2025-04-29 17:08:20,Software,High,Resolved,5,3,1,Error magnam molestiae aut quisquam.
266,2024-06-17 13:52:45,2024-06-18 06:54:05,2024-06-17 15:32:11,Access,Medium,Resolved,2,1,0,Tenetur consectetur voluptatibus cumque quasi.
267,2025-02-28 09:40:53,2025-03-11 19:56:27,2025-03-01 02:03:48,Hardware,Low,Resolved,4,17,0,Velit fugit beatae earum soluta a.
268,2025-05-09 18:49:58,,2025-05-09 23:28:34,Other,Medium,In Progress,1,4,0,
269,2025-01-28 13:38:58,,2025-01-28 15:58:39,Software,Medium,In Progress,3,5,0,
270,2025-12-19 14:20:45,2025-12-20 06:00:27,2025-12-19 15:51:02,Access,Medium,Resolved,1,7,0,Cum corporis velit.
271,2025-05-30 14:40:20,2025-05-31 23:43:20,2025-05-30 21:11:34,Access,Low,Resolved,4,14,1,Ut quos velit incidunt deleniti.
272,2024-04-19 08:09:03,2024-04-19 09:47:28,2024-04-19 08:35:06,Network,High,Resolved,6,3,0,Rerum quae quo non cupiditate distinctio inventore maiores.
273,2025-01-02 16:06:39,2025-01-03 02:11:09,2025-01-02 22:00:38,Access,Low,Resolved,6,8,0,Necessitatibus deserunt aut quisquam iste quidem iste.
274,2025-03-02 18:43:20,2025-03-03 12:31:35,2025-03-02 22:02:20,Hardware,Medium,Closed,1,15,0,Explicabo ex hic cupiditate ratione vero voluptate.
275,2025-09-09 11:46:12,2025-09-09 15:39:54,2025-09-09 12:09:39,Software,High,Resolved,5,1,0,Cum ab mollitia quae minima ea mollitia ipsum.
276,2024-09-18 08:29:45,2024-09-19 09:35:49,2024-09-18 09:10:39,Other,Critical,Closed,8,20,0,Saepe excepturi eligendi quia dolore consectetur earum.
277,2024-07-07 14:50:32,2024-07-08 05:51:18,2024-07-07 16:18:05,Hardware,Medium,Resolved,4,7,0,Voluptatibus impedit harum saepe vitae est.
278,2025-07-28 17:41:00,,2025-07-28 18:12:39,Hardware,Medium,In Progress,2,20,0,
279,2024-04-26 13:34:46,,2024-04-26 14:39:36,Software,Low,In Progress,7,17,0,
280,2025-06-10 09:06:10,,2025-06-10 17:43:45,Other,Low,Open,4,7,0,
281,2024-04-16 11:53:44,2024-04-16 16:04:51,2024-04-16 12:47:15,Access,Medium,Resolved,4,3,0,Laboriosam animi qui assumenda quod earum laborum.
282,2024-09-14 14:36:52,2024-09-16 04:42:45,2024-09-14 15:26:15,Software,High,Resolved,3,14,0,Dolor cupiditate repellat mollitia tempora eos eveniet.
283,2026-02-02 14:44:54,,2026-02-02 17:21:00,Hardware,Low,In Progress,1,10,0,
284,2025-11-07 08:10:34,2025-11-08 02:47:40,2025-11-07 09:02:13,Software,Medium,Resolved,6,10,0,Placeat soluta sint dicta ratione.
285,2025-01-17 19:00:35,2025-01-18 04:04:44,2025-01-17 19:21:12,Hardware,Critical,Closed,5,18,0,Consequatur aperiam placeat quae dignissimos.
286,2025-06-08 10:11:14,,2025-06-08 11:44:57,Network,High,In Progress,1,19,0,
287,2025-04-17 15:04:18,2025-04-17 22:36:26,2025-04-17 16:20:44,Network,High,Resolved,1,11,0,Corrupti perferendis molestias placeat dicta quibusdam neque.
288,2025-05-12 13:39:42,2025-05-13 06:35:25,2025-05-12 14:36:04,Software,Medium,Resolved,4,11,0,Iusto saepe voluptates dolorum repudiandae dolore eum.
289,2024-10-10 17:08:43,2024-10-16 08:20:53,2024-10-10 18:38:30,Access,Low,Resolved,4,10,0,Repudiandae sit vero perspiciatis ipsam officiis quibusdam iste.
290,2025-07-05 11:46:56,2025-07-06 01:40:47,2025-07-05 14:02:04,Network,Medium,Closed,8,1,0,Aperiam iste labore dignissimos atque saepe voluptas.
291,2025-07-06 13:49:09,2025-07-06 15:07:37,2025-07-06 14:49:15,Software,High,Resolved,6,10,0,Odio occaecati eveniet a.
292,2025-09-20 15:48:32,2025-09-21 11:43:02,2025-09-20 16:46:56,Hardware,High,Resolved,4,5,0,Necessitatibus eligendi omnis nisi ex nobis.
293,2025-01-13 11:42:13,2025-01-14 07:01:42,2025-01-13 13:08:26,Access,Medium,Closed,8,2,0,Hic dolorum aut impedit reiciendis illo consequatur beatae.
294,2024-09-26 14:36:11,,2024-09-26 16:12:26,Software,Medium,In Progress,5,3,0,
295,2024-12-27 16:22:31,2024-12-28 11:00:50,2024-12-27 17:40:07,Access,Low,Resolved,1,15,0,Aliquid qui cupiditate deserunt harum itaque.
296,2026-01-04 16:42:14,,2026-01-04 17:37:11,Software,Medium,Open,1,16,1,
297,2024-02-14 10:37:10,2024-02-15 00:31:01,2024-02-14 11:35:44,Hardware,Medium,Reopened,8,1,1,Nulla soluta delectus debitis.
298,2024-01-20 17:46:42,,2024-01-20 19:40:11,Access,Low,Open,1,16,0,
299,2025-08-19 16:11:39,2025-08-19 22:47:14,2025-08-19 16:30:15,Network,High,Resolved,6,15,0,Non debitis aut dolore reprehenderit minima.
300,2025-05-31 15:52:09,2025-06-01 08:51:02,2025-05-31 16:15:25,Network,High,Resolved,8,18,0,Fugiat consectetur a incidunt exercitationem.
301,2025-11-25 15:33:26,2025-11-25 19:42:37,2025-11-25 15:57:43,Software,Critical,Resolved,4,3,0,Quam officia perspiciatis asperiores expedita.
302,2024-05-17 11:49:14,2024-05-17 15:01:22,2024-05-17 14:29:23,Other,High,Closed,5,9,1,Veritatis totam impedit rem quisquam voluptates.
303,2025-11-01 11:51:20,2025-11-01 19:59:51,2025-11-01 12:43:59,Software,High,Resolved,4,9,0,Velit ratione debitis possimus.
304,2025-02-27 14:35:30,2025-02-27 20:20:48,2025-02-27 17:43:39,Network,Medium,Resolved,8,13,0,Voluptatem illo eius quia ipsam.
305,2024-06-14 09:32:25,2024-06-18 20:00:28,2024-06-14 16:30:48,Access,Low,Resolved,5,2,0,Ducimus quas voluptatibus aspernatur.
306,2025-03-21 09:16:14,2025-03-21 12:15:29,2025-03-21 12:45:13,Network,Medium,Resolved,8,17,0,Placeat at tenetur aperiam repudiandae impedit praesentium.
307,2024-01-11 11:42:59,2024-01-11 16:58:13,2024-01-11 12:54:02,Access,High,Resolved,1,17,0,Perspiciatis corrupti odio blanditiis laborum.
308,2024-03-29 19:49:25,2024-03-30 10:06:55,2024-03-29 21:58:56,Software,Medium,Closed,5,3,0,Quibusdam modi mollitia similique hic voluptatum ducimus nostrum.
309,2024-10-10 11:12:29,2024-10-15 14:17:22,2024-10-10 15:13:42,Other,Medium,Resolved,2,4,0,Quidem nulla officiis nesciunt distinctio reprehenderit est.
310,2025-07-04 16:36:16,2025-07-05 01:28:41,2025-07-04 20:20:27,Access,Low,Resolved,4,11,0,Commodi asperiores rerum.
311,2024-03-10 13:50:14,2024-03-11 03:11:53,2024-03-10 15:09:30,Network,High,Resolved,2,17,0,Sed eligendi ullam mollitia vel possimus.
312,2024-12-16 09:59:11,2024-12-16 16:36:16,2024-12-16 11:01:31,Software,Medium,Closed,8,7,0,Molestiae blanditiis aperiam omnis consequatur.
313,2024-09-12 17:22:09,2024-09-13 13:09:04,2024-09-12 18:47:31,Access,High,Resolved,1,16,0,Ipsa beatae numquam laborum.
314,2025-05-19 18:56:57,2025-05-20 15:23:46,2025-05-19 19:30:16,Network,High,Resolved,1,17,0,Omnis ipsa pariatur soluta quae neque ab magni.
315,2025-07-07 08:22:25,2025-07-09 03:07:52,2025-07-07 13:35:04,Access,Low,Resolved,4,7,0,Deleniti vel praesentium cupiditate minus voluptatem quidem.
316,2025-09-19 17:11:35,2025-09-20 03:06:25,2025-09-19 17:43:47,Software,High,Closed,8,6,0,Amet delectus tempora ratione maiores laborum.
317,2024-07-03 14:36:43,,2024-07-03 15:07:32,Software,High,Open,2,3,0,
318,2025-04-29 16:11:26,2025-04-30 23:46:21,2025-04-29 18:54:38,Software,Low,Resolved,7,11,0,Totam a cum impedit.
319,2024-03-02 11:16:30,2024-03-02 22:32:10,2024-03-02 12:57:57,Access,High,Resolved,6,12,0,Perferendis magnam sint vel.
320,2025-09-12 11:36:41,,2025-09-12 12:59:23,Network,High,In Progress,6,17,0,
321,2024-10-20 13:09:55,2024-10-21 15:33:01,2024-10-20 19:46:13,Hardware,Low,Resolved,3,19,0,Eius corrupti sunt iusto dolore delectus.
322,2025-12-28 12:41:25,2025-12-28 17:38:27,2025-12-28 14:31:52,Software,Medium,Resolved,8,19,0,Labore modi doloribus laborum iusto unde ex.
323,2024-09-14 18:44:47,2024-09-14 20:06:44,2024-09-14 18:59:18,Hardware,High,Resolved,1,3,0,Porro ipsam numquam asperiores hic minus ea.
324,2024-06-08 09:59:56,2024-06-08 19:58:28,2024-06-08 11:32:25,Software,High,Resolved,6,5,0,Cupiditate sint occaecati magni ex ut similique unde.
325,2025-05-02 13:55:34,2025-05-03 17:44:12,2025-05-02 18:33:02,Other,Medium,Resolved,1,18,0,Quia doloribus aliquam voluptatem iusto omnis fugit laborum.
326,2025-10-16 14:58:22,2025-10-17 00:49:18,2025-10-16 15:39:30,Software,High,Resolved,1,14,0,At inventore voluptatum quos voluptates odit.
327,2025-04-25 14:44:59,2025-05-06 13:43:15,2025-04-25 20:38:56,Software,Low,Resolved,2,10,0,Voluptatum ad optio aspernatur consequuntur possimus.
328,2024-09-12 10:47:41,2024-09-12 18:44:26,2024-09-12 13:45:16,Software,Medium,Resolved,2,8,0,Consequuntur facere sed rem.
329,2025-06-28 16:26:12,2025-06-28 18:16:16,2025-06-28 17:45:26,Access,High,Resolved,2,20,0,Quidem mollitia facere et veniam dignissimos libero ducimus.
330,2024-01-23 11:06:18,2024-01-23 23:40:20,2024-01-23 17:09:20,Software,Medium,Resolved,6,1,0,Provident tempora id reprehenderit id.
331,2025-12-14 16:21:05,,2025-12-14 18:18:49,Access,Low,In Progress,1,3,0,
332,2025-01-25 16:07:49,2025-01-27 04:16:01,2025-01-25 21:51:52,Software,Low,Resolved,2,7,0,Fugiat voluptatum soluta ullam laudantium.
333,2024-11-15 18:10:40,,2024-11-15 19:12:49,Access,Medium,In Progress,4,3,0,
334,2024-08-11 19:15:40,2024-08-11 22:54:06,2024-08-11 19:22:05,Software,Critical,Resolved,6,13,0,Quam delectus delectus illum.
335,2024-04-01 11:31:05,2024-04-01 16:29:05,2024-04-01 20:49:00,Access,Medium,Closed,8,2,0,Tempora rem fugit nulla.
336,2025-07-25 16:48:22,2025-07-26 06:36:36,2025-07-25 18:00:30,Access,Medium,Resolved,1,12,0,Delectus sapiente beatae nobis sit.
337,2025-05-16 11:11:34,2025-05-17 00:38:29,2025-05-16 13:17:32,Software,Medium,Resolved,2,18,0,Dignissimos error omnis provident numquam quam.
338,2025-10-15 14:46:11,2025-10-16 03:51:38,2025-10-15 17:16:34,Access,Medium,Resolved,3,11,0,Distinctio ex a veniam unde.
339,2025-07-18 10:18:20,,2025-07-18 11:07:14,Software,Medium,Open,1,2,0,
340,2025-05-12 11:02:36,2025-05-14 08:34:22,2025-05-12 12:36:56,Network,Medium,Resolved,4,19,0,Quam ea aliquam ipsum.
341,2025-05-18 18:53:05,2025-05-19 08:04:36,2025-05-18 21:49:34,Software,Medium,Resolved,3,14,0,Similique eaque enim sit.
342,2024-11-07 09:13:33,,2024-11-07 11:26:59,Hardware,Medium,In Progress,4,7,0,
343,2025-07-25 13:06:49,2025-07-26 07:18:47,2025-07-25 18:53:04,Network,Medium,Resolved,4,4,0,Nobis nam sed exercitationem.
344,2025-03-29 18:57:20,2025-04-02 08:07:44,2025-03-30 01:33:42,Other,Low,Resolved,4,11,0,Qui saepe voluptas odio necessitatibus rem nam commodi.
345,2025-04-08 13:25:00,2025-04-10 19:50:01,2025-04-09 13:10:46,Access,Low,Resolved,5,10,0,Voluptatum praesentium eius eveniet adipisci nobis repellendus.
346,2024-10-09 18:32:35,2024-10-11 11:51:18,2024-10-10 01:43:58,Network,Medium,Resolved,1,5,0,Dolores aut quae aliquam corrupti deleniti ea.
347,2025-02-13 14:13:46,2025-02-17 00:39:35,2025-02-13 14:56:04,Software,Medium,Resolved,4,19,0,Veniam doloremque distinctio.
348,2024-02-27 18:21:22,,2024-02-27 21:28:27,Access,Medium,In Progress,8,1,0,
349,2025-10-09 13:19:33,2025-10-10 07:05:01,2025-10-09 22:50:43,Hardware,Medium,Reopened,1,8,1,Dignissimos quidem perferendis reiciendis alias doloribus.
350,2025-08-12 14:14:27,2025-08-13 01:30:16,2025-08-12 16:23:41,Software,Medium,Resolved,1,7,0,Explicabo maxime laudantium voluptates dolores architecto facere.
351,2026-02-19 10:35:12,2026-02-20 07:50:20,2026-02-19 11:12:57,Software,Medium,Closed,1,17,0,Repudiandae voluptate ullam provident eos illum nihil.
352,2025-11-18 13:23:22,2025-11-18 18:45:50,2025-11-18 15:45:40,Hardware,Medium,Reopened,5,6,1,Eligendi et libero enim.
353,2024-02-15 18:14:12,,2024-02-16 00:02:33,Access,High,In Progress,6,7,0,
354,2024-10-21 08:44:51,2024-10-21 23:51:27,2024-10-21 10:53:45,Hardware,Medium,Closed,1,7,0,Ea cum assumenda qui dolorum.
355,2025-12-12 15:01:24,2025-12-13 01:51:50,2025-12-13 00:43:00,Network,Medium,Resolved,1,3,0,Culpa molestias cumque labore quisquam.
356,2025-11-07 11:54:58,2025-11-11 10:59:04,2025-11-07 15:09:09,Network,Low,Reopened,1,13,1,Nisi ea amet quod.
357,2025-09-03 14:11:12,2025-09-03 15:34:26,2025-09-03 15:33:44,Network,Medium,Resolved,8,1,0,Ipsa blanditiis culpa iusto asperiores debitis.
358,2024-12-29 14:15:32,2024-12-29 15:33:32,2024-12-29 15:07:05,Software,Critical,Resolved,2,1,0,Voluptate dolorum culpa inventore.
359,2025-06-17 18:39:55,2025-06-18 03:25:05,2025-06-17 19:23:31,Network,High,Resolved,2,3,0,Porro illo mollitia nemo aperiam hic ratione.
360,2024-07-26 17:19:44,2024-07-29 08:15:45,2024-07-26 19:32:11,Access,Medium,Resolved,1,5,0,A eius quo aut.
